"ville_id","ville_departement","ville_nom","ville_nom_simple","ville_nom_reel","ville_code_postal","ville_code_commune","ville_arrondissement","ville_longitude_deg","ville_latitude_deg"
"279","01","COLIGNY","coligny","Coligny","01270","01108","2","5.35","46.3833"
"280","01","SIMANDRE-SUR-SURAN","simandre sur suran","Simandre-sur-Suran","01250","01408","2","5.41667","46.2167"
"281","01","L'ABERGEMENT-CLEMENCIAT","l abergement clemenciat","L'Abergement-Clémenciat","01400","01001","2","4.91667","46.15"
"282","01","LESCHEROUX","lescheroux","Lescheroux","01560","01212","2","5.15","46.4"
"283","01","ORNEX","ornex","Ornex","01210","01281","3","6.1","46.2833"
"284","01","DOMMARTIN","dommartin","Dommartin","01380","01144","2","4.99167","46.3417"
"285","01","LOMPNAS","lompnas","Lompnas","01680","01219","1","5.51667","45.8"
"286","01","BETTANT","bettant","Bettant","01500","01041","1","5.36667","45.9333"
"287","01","ARMIX","armix","Armix","01510","01019","1","5.58333","45.85"
"288","01","FEILLENS","feillens","Feillens","01570","01159","2","4.88333","46.3333"
"289","01","CHAVORNAY","chavornay","Chavornay","01510","01097","1","5.7","45.8833"
"290","01","CHALLEX","challex","Challex","01630","01078","3","5.96667","46.1833"
"291","01","VONGNES","vongnes","Vongnes","01350","01456","1","5.71667","45.8167"
"292","01","MAGNIEU","magnieu","Magnieu","01300","01227","1","5.71667","45.7833"
"293","01","GROISSIAT","groissiat","Groissiat","01810","01181","4","5.6","46.2167"
"294","01","DOMPIERRE-SUR-CHALARONNE","dompierre sur chalaronne","Dompierre-sur-Chalaronne","01400","01146","2","4.9","46.1333"
"295","01","MONTLUEL","montluel","Montluel","01120","01262","2","5.05","45.85"
"296","01","LE POIZAT","le poizat","Le Poizat","01130","01300","4","5.7","46.15"
"297","01","HOSTIAZ","hostiaz","Hostiaz","01110","01186","1","5.53333","45.9"
"298","01","MONTANGES","montanges","Montanges","01200","01257","4","5.8","46.1667"
"299","01","SAINTE-JULIE","sainte julie","Sainte-Julie","01150","01366","1","5.28333","45.8833"
"300","01","BEY","bey","Bey","01290","01042","2","4.85","46.2167"
"301","01","SONTHONNAX-LA-MONTAGNE","sonthonnax la montagne","Sonthonnax-la-Montagne","01580","01410","4","5.53333","46.2333"
"302","01","MEZERIAT","mezeriat","Mézériat","01660","01246","2","5.03333","46.2333"
"303","01","BELLIGNAT","bellignat","Bellignat","01810","01031","4","5.61667","46.25"
"304","01","SAINT-MARCEL","saint marcel","Saint-Marcel","01390","01371","2","4.98723","45.9487"
"305","01","BELLEY","belley","Belley","01300","01034","1","5.68333","45.7667"
"306","01","CORBONOD","corbonod","Corbonod","01420","01118","1","5.81667","45.95"
"307","01","NEYRON","neyron","Neyron","01700","01275","2","4.93223","45.8148"
"308","01","SAINT-PAUL-DE-VARAX","saint paul de varax","Saint-Paul-de-Varax","01240","01383","2","5.13333","46.1"
"309","01","PRESSIAT","pressiat","Pressiat","01370","01312","2","5.38333","46.3333"
"310","01","CHAZEY-BONS","chazey bons","Chazey-Bons","01300","01098","1","5.68333","45.8"
"311","01","SERVIGNAT","servignat","Servignat","01560","01406","2","5.06667","46.4333"
"312","01","MARLIEUX","marlieux","Marlieux","01240","01235","2","5.06667","46.0667"
"313","01","ANDERT-ET-CONDON","andert et condon","Andert-et-Condon","01300","01009","1","5.65","45.8"
"314","01","HAUTECOURT-ROMANECHE","hautecourt romaneche","Hautecourt-Romanèche","01250","01184","2","5.41667","46.1583"
"315","01","CROTTET","crottet","Crottet","01620","01134","2","4.9","46.2833"
"316","01","DRUILLAT","druillat","Druillat","01160","01151","2","5.31667","46.0667"
"317","01","DOMPIERRE-SUR-VEYLE","dompierre sur veyle","Dompierre-sur-Veyle","01240","01145","2","5.2","46.0667"
"318","01","PEROUGES","perouges","Pérouges","01800","01290","2","5.18333","45.9"
"319","01","RIGNIEUX-LE-FRANC","rignieux le franc","Rignieux-le-Franc","01800","01325","2","5.18333","45.9333"
"320","01","GIRON","giron","Giron","01130","01174","4","5.76667","46.2333"
"321","01","CERDON","cerdon","Cerdon","01450","01068","4","5.46667","46.0833"
"322","01","CRUZILLES-LES-MEPILLAT","cruzilles les mepillat","Cruzilles-lès-Mépillat","01290","01136","2","4.88333","46.2167"
"323","01","LELEX","lelex","Lélex","01410","01210","3","5.95","46.3"
"324","01","LHOPITAL","lhopital","Lhôpital","01420","01215","4","5.77834","46.0217"
"325","01","SEGNY","segny","Ségny","01170","01399","3","6.08333","46.3"
"326","01","CHEIGNIEU-LA-BALME","cheignieu la balme","Cheignieu-la-Balme","01510","01100","1","5.61667","45.8333"
"327","01","SAINT-VULBAS","saint vulbas","Saint-Vulbas","01150","01390","1","5.28333","45.8333"
"328","01","ECHALLON","echallon","Échallon","01130","01152","4","5.74139","46.21"
"329","01","LE MONTELLIER","le montellier","Le Montellier","01800","01260","2","5.06667","45.9333"
"330","01","MARTIGNAT","martignat","Martignat","01810","01237","4","5.6","46.2167"
"331","01","CEYZERIAT","ceyzeriat","Ceyzériat","01250","01072","2","5.31667","46.1667"
"332","01","MONTCET","montcet","Montcet","01310","01259","2","5.11667","46.2"
"333","01","VONNAS","vonnas","Vonnas","01540","01457","2","5","46.2167"
"334","01","BUELLAS","buellas","Buellas","01310","01065","2","5.13333","46.2"
"335","01","SAINT-BENIGNE","saint benigne","Saint-Bénigne","01190","01337","2","4.96667","46.4333"
"336","01","CHEVILLARD","chevillard","Chevillard","01430","01101","4","5.58333","46.1167"
"337","01","BOULIGNEUX","bouligneux","Bouligneux","01330","01052","2","5","46.0167"
"338","01","CONTREVOZ","contrevoz","Contrevoz","01300","01116","1","5.63333","45.8"
"339","01","CHAMPDOR","champdor","Champdor","01110","01080","4","5.6","46.0167"
"340","01","PORT","port","Port","01460","01307","4","5.56667","46.1667"
"341","01","SURJOUX","surjoux","Surjoux","01420","01413","4","5.8","46.0167"
"342","01","CHAMPFROMIER","champfromier","Champfromier","01410","01081","4","5.81667","46.2"
"343","01","VESINES","vesines","Vésines","01570","01439","2","4.86667","46.35"
"344","01","SEILLONNAZ","seillonnaz","Seillonnaz","01470","01400","1","5.48333","45.8"
"345","01","VARAMBON","varambon","Varambon","01160","01430","2","5.31667","46.0333"
"346","01","LE GRAND-ABERGEMENT","le grand abergement","Le Grand-Abergement","01260","01176","4","5.66667","46.0333"
"347","01","JASSANS-RIOTTIER","jassans riottier","Jassans-Riottier","01480","01194","2","4.75","45.9833"
"348","01","ASNIERES-SUR-SAONE","asnieres sur saone","Asnières-sur-Saône","01570","01023","2","4.88333","46.3833"
"349","01","CONDAMINE","condamine","Condamine","01430","01112","4","5.56667","46.1167"
"350","01","LHUIS","lhuis","Lhuis","01680","01216","1","5.53333","45.75"
"351","01","ROMANS","romans","Romans","01400","01328","2","5.03333","46.1167"
"352","01","PIZAY","pizay","Pizay","01120","01297","2","5.08333","45.8833"
"353","01","CERTINES","certines","Certines","01240","01069","2","5.26667","46.1333"
"354","01","RUFFIEU","ruffieu","Ruffieu","01260","01330","1","5.66667","46"
"355","01","MEXIMIEUX","meximieux","Meximieux","01800","01244","2","5.2","45.9"
"356","01","SAINT-RAMBERT-EN-BUGEY","saint rambert en bugey","Saint-Rambert-en-Bugey","01230","01384","1","5.43333","45.95"
"357","01","AMBRONAY","ambronay","Ambronay","01500","01007","1","5.35","46"
"358","01","CIZE","cize","Cize","01250","01106","2","5.43333","46.2"
"359","01","SAINT-GERMAIN-SUR-RENON","saint germain sur renon","Saint-Germain-sur-Renon","01240","01359","2","5.05","46.0833"
"360","01","VILLETTE-SUR-AIN","villette sur ain","Villette-sur-Ain","01320","01449","2","5.26862","45.9884"
"361","01","DAGNEUX","dagneux","Dagneux","01120","01142","2","5.06667","45.85"
"362","01","BOISSEY","boissey","Boissey","01190","01050","2","5","46.3833"
"363","01","SALAVRE","salavre","Salavre","01270","01391","2","5.35","46.3667"
"364","01","BRION","brion","Brion","01460","01063","4","5.55251","46.1728"
"365","01","LABALME","labalme","Labalme","01450","01200","4","5.48333","46.1"
"366","01","SAUVERNY","sauverny","Sauverny","01220","01397","3","6.11667","46.3167"
"367","01","MONTCEAUX","montceaux","Montceaux","01090","01258","2","4.8","46.1"
"368","01","BRENOD","brenod","Brénod","01110","01060","4","5.6","46.0667"
"369","01","MISERIEUX","miserieux","Misérieux","01600","01250","2","4.81667","45.9833"
"370","01","PREVESSIN-MOENS","prevessin moens","Prévessin-Moëns","01280","01313","3","6.08333","46.25"
"371","01","LENT","lent","Lent","01240","01211","2","5.2","46.1167"
"372","01","MARSONNAS","marsonnas","Marsonnas","01340","01236","2","5.06667","46.3333"
"373","01","MANZIAT","manziat","Manziat","01570","01231","2","4.9","46.35"
"374","01","TREVOUX","trevoux","Trévoux","01600","01427","2","4.76667","45.9333"
"375","01","BELLEGARDE-SUR-VALSERINE","bellegarde sur valserine","Bellegarde-sur-Valserine","01200","01033","4","5.81667","46.1"
"376","01","BOURG-EN-BRESSE","bourg en bresse","Bourg-en-Bresse","01000","01053","2","5.21667","46.2"
"377","01","CONFORT","confort","Confort","01200","01114","3","5.81667","46.15"
"378","01","SAINT-DENIS-LES-BOURG","saint denis les bourg","Saint-Denis-lès-Bourg","01000","01344","2","5.2","46.2"
"379","01","MASSIGNIEU-DE-RIVES","massignieu de rives","Massignieu-de-Rives","01300","01239","1","5.76667","45.75"
"380","01","SAINT-ETIENNE-SUR-CHALARONNE","saint etienne sur chalaronne","Saint-Étienne-sur-Chalaronne","01140","01351","2","4.86667","46.15"
"381","01","BOHAS-MEYRIAT-RIGNAT","bohas meyriat rignat","Bohas-Meyriat-Rignat","01250","01245","2","5.4","46.1333"
"382","01","CHEVRY","chevry","Chevry","01170","01103","3","6.03333","46.2833"
"383","01","FAREINS","fareins","Fareins","01480","01157","2","4.76667","46.0167"
"384","01","GORREVOD","gorrevod","Gorrevod","01190","01175","2","4.95","46.4167"
"385","01","VALEINS","valeins","Valeins","01140","01428","2","4.86667","46.1167"
"386","01","VIEU-D'IZENAVE","vieu d izenave","Vieu-d'Izenave","01430","01441","4","5.53333","46.0833"
"387","01","TOUSSIEUX","toussieux","Toussieux","01600","01423","2","4.83333","45.9667"
"388","01","ARBIGNY","arbigny","Arbigny","01190","01016","2","4.96667","46.4667"
"389","01","MALAFRETAZ","malafretaz","Malafretaz","01340","01229","2","5.15","46.3167"
"390","01","SAMOGNAT","samognat","Samognat","01580","01392","4","5.58333","46.25"
"391","01","CRAS-SUR-REYSSOUZE","cras sur reyssouze","Cras-sur-Reyssouze","01340","01130","2","5.16667","46.3"
"392","01","MESSIMY-SUR-SAONE","messimy sur saone","Messimy-sur-Saône","01480","01243","2","4.76473","46.0484"
"393","01","POUGNY","pougny","Pougny","01550","01308","3","5.95","46.1333"
"394","01","SANDRANS","sandrans","Sandrans","01400","01393","2","4.98333","46.0667"
"395","01","PONT-DE-VEYLE","pont de veyle","Pont-de-Veyle","01290","01306","2","4.88333","46.2667"
"396","01","MIJOUX","mijoux","Mijoux","01170","01247","3","6","46.3667"
"397","01","SAINT-JEAN-DE-GONVILLE","saint jean de gonville","Saint-Jean-de-Gonville","01630","01360","3","5.95","46.2167"
"398","01","SAINT-ANDRE-LE-BOUCHOUX","saint andre le bouchoux","Saint-André-le-Bouchoux","01240","01335","2","5.08333","46.1167"
"399","01","CHANEINS","chaneins","Chaneins","01990","01083","2","4.85","46.1"
"400","01","JOYEUX","joyeux","Joyeux","01800","01198","2","5.1","45.95"
"401","01","TRAMOYES","tramoyes","Tramoyes","01390","01424","2","4.96667","45.8667"
"402","01","BIZIAT","biziat","Biziat","01290","01046","2","4.93333","46.2167"
"403","01","IZENAVE","izenave","Izenave","01430","01191","4","5.53333","46.0333"
"404","01","BELMONT-LUTHEZIEU","belmont luthezieu","Belmont-Luthézieu","01260","01036","1","5.66167","45.8795"
"405","01","ARBENT","arbent","Arbent","01100","01014","4","5.68333","46.3"
"406","01","SUTRIEU","sutrieu","Sutrieu","01260","01414","1","5.65","45.95"
"407","01","SERRIERES-DE-BRIORD","serrieres de briord","Serrières-de-Briord","01470","01403","1","5.45445","45.8081"
"408","01","ARANC","aranc","Aranc","01110","01012","1","5.5","46"
"409","01","CHALEY","chaley","Chaley","01230","01076","1","5.53333","45.95"
"410","01","CURCIAT-DONGALON","curciat dongalon","Curciat-Dongalon","01560","01139","2","5.15","46.4667"
"411","01","LOYETTES","loyettes","Loyettes","01360","01224","1","5.2","45.7667"
"412","01","GEX","gex","Gex","01170","01173","3","6.06667","46.3333"
"413","01","COURTES","courtes","Courtes","01560","01128","2","5.1","46.4667"
"414","01","BEREZIAT","bereziat","Béréziat","01340","01040","2","5.05","46.3667"
"415","01","LAPEYROUSE","lapeyrouse","Lapeyrouse","01330","01207","2","4.96667","45.9833"
"416","01","APREMONT","apremont","Apremont","01100","01011","4","5.65833","46.2083"
"417","01","VILLIEU-LOYES-MOLLON","villieu loyes mollon","Villieu-Loyes-Mollon","01800","01450","2","5.22223","45.9206"
"418","01","LEYMENT","leyment","Leyment","01150","01213","1","5.3","45.9167"
"419","01","ETREZ","etrez","Étrez","01340","01154","2","5.18333","46.3333"
"420","02","GERCY","gercy","Gercy","02140","02341","5","3.86667","49.8167"
"421","02","VILLEMONTOIRE","villemontoire","Villemontoire","02210","02804","4","3.33333","49.3"
"422","02","BRANCOURT-LE-GRAND","brancourt le grand","Brancourt-le-Grand","02110","02112","3","3.38333","49.9667"
"423","02","LICY-CLIGNON","licy clignon","Licy-Clignon","02810","02428","1","3.26667","49.1"
"424","02","PROISY","proisy","Proisy","02120","02624","5","3.73333","49.9"
"425","02","CHAMBRY","chambry","Chambry","02000","02157","2","3.65","49.6"
"426","02","MONT-SAINT-JEAN","mont saint jean","Mont-Saint-Jean","02360","02522","5","4.2","49.7833"
"427","02","MORGNY-EN-THIERACHE","morgny en thierache","Morgny-en-Thiérache","02360","02526","2","4.06667","49.7667"
"428","02","MESNIL-SAINT-LAURENT","mesnil saint laurent","Mesnil-Saint-Laurent","02720","02481","3","3.35","49.8333"
"429","02","ANNOIS","annois","Annois","02480","02019","3","3.16667","49.7167"
"430","02","BRUNEHAMEL","brunehamel","Brunehamel","02360","02126","2","4.18333","49.7667"
"431","02","AUDIGNICOURT","audignicourt","Audignicourt","02300","02034","2","3.13333","49.4833"
"432","02","MONTIGNY-SUR-CRECY","montigny sur crecy","Montigny-sur-Crécy","02270","02517","2","3.58333","49.7167"
"433","02","LOR","lor","Lor","02190","02440","2","4.05","49.5333"
"434","02","CHIVRES-EN-LAONNOIS","chivres en laonnois","Chivres-en-Laonnois","02350","02189","2","3.85","49.6333"
"435","02","SAINT-GOBAIN","saint gobain","Saint-Gobain","02410","02680","2","3.38333","49.6"
"436","02","UGNY-LE-GAY","ugny le gay","Ugny-le-Gay","02300","02754","2","3.16667","49.6667"
"437","02","HAPPENCOURT","happencourt","Happencourt","02480","02367","3","3.18333","49.7833"
"438","02","PROUVAIS","prouvais","Prouvais","02190","02626","2","3.98333","49.4667"
"439","02","AZY-SUR-MARNE","azy sur marne","Azy-sur-Marne","02400","02042","1","3.36667","49"
"440","02","TERNY-SORNY","terny sorny","Terny-Sorny","02880","02739","4","3.36667","49.45"
"441","02","DROIZY","droizy","Droizy","02210","02272","4","3.38333","49.2833"
"442","02","PIGNICOURT","pignicourt","Pignicourt","02190","02601","2","4.03333","49.4167"
"443","02","MOUSSY-VERNEUIL","moussy verneuil","Moussy-Verneuil","02160","02531","2","3.63333","49.4167"
"444","02","AGUILCOURT","aguilcourt","Aguilcourt","02190","02005","2","3.96667","49.4"
"445","02","MONTAIGU","montaigu","Montaigu","02820","02498","2","3.83333","49.5333"
"446","02","MOULINS","moulins","Moulins","02160","02530","2","3.68333","49.4167"
"447","02","SAULCHERY","saulchery","Saulchery","02310","02701","1","3.3","48.9833"
"448","02","NANTEUIL-LA-FOSSE","nanteuil la fosse","Nanteuil-la-Fosse","02880","02537","4","3.45","49.4333"
"449","02","GUIGNICOURT","guignicourt","Guignicourt","02190","02360","2","3.96667","49.4333"
"450","02","BUCY-LE-LONG","bucy le long","Bucy-le-Long","02880","02131","4","3.38333","49.4"
"451","02","LONGPONT","longpont","Longpont","02600","02438","4","3.21667","49.2667"
"452","02","MONTGOBERT","montgobert","Montgobert","02600","02506","4","3.15","49.3"
"453","02","NOIRCOURT","noircourt","Noircourt","02340","02556","2","4.1","49.6667"
"454","02","ROZET-SAINT-ALBIN","rozet saint albin","Rozet-Saint-Albin","02210","02662","1","3.3","49.2"
"455","02","CHIVY-LES-ETOUVELLES","chivy les etouvelles","Chivy-lès-Étouvelles","02000","02191","2","3.58333","49.5167"
"456","02","CHAVONNE","chavonne","Chavonne","02370","02176","4","3.56667","49.4"
"457","02","ARTONGES","artonges","Artonges","02330","02026","1","3.55","48.9333"
"458","02","OISY","oisy","Oisy","02450","02569","5","3.66667","50.0167"
"459","02","JUVIGNY","juvigny","Juvigny","02880","02398","4","3.31667","49.45"
"460","02","MARCHAIS-EN-BRIE","marchais en brie","Marchais-en-Brie","02540","02458","1","3.48333","48.8833"
"461","02","BOUCONVILLE-VAUCLAIR","bouconville vauclair","Bouconville-Vauclair","02860","02102","2","3.75556","49.4656"
"462","02","LA BOUTEILLE","la bouteille","La Bouteille","02140","02109","5","3.96667","49.8667"
"463","02","LY-FONTAINE","ly fontaine","Ly-Fontaine","02440","02446","3","3.3","49.7167"
"464","02","LOGNY-LES-AUBENTON","logny les aubenton","Logny-lès-Aubenton","02500","02435","5","4.2","49.8333"
"465","02","CUIRIEUX","cuirieux","Cuirieux","02350","02248","2","3.81667","49.6833"
"466","02","IRON","iron","Iron","02510","02386","5","3.66667","49.95"
"467","02","JONCOURT","joncourt","Joncourt","02420","02392","3","3.3","49.95"
"468","02","EFFRY","effry","Effry","02500","02275","5","4","49.9333"
"469","02","JUMIGNY","jumigny","Jumigny","02160","02396","2","3.71667","49.4167"
"470","02","CHAOURSE","chaourse","Chaourse","02340","02160","2","4","49.7"
"471","02","SAINT-REMY-BLANZY","saint remy blanzy","Saint-Rémy-Blanzy","02210","02693","4","3.3","49.2333"
"472","02","BEAUMONT-EN-BEINE","beaumont en beine","Beaumont-en-Beine","02300","02056","2","3.13333","49.7"
"473","02","LE PLESSIER-HULEU","le plessier huleu","Le Plessier-Huleu","02210","02606","4","3.35","49.2333"
"474","02","ESTREES","estrees","Estrées","02420","02291","3","3.28333","49.9667"
"475","02","BAULNE-EN-BRIE","baulne en brie","Baulne-en-Brie","02330","02053","1","3.61667","48.9833"
"476","02","GUIVRY","guivry","Guivry","02300","02362","2","3.11667","49.65"
"477","02","VARISCOURT","variscourt","Variscourt","02190","02761","2","3.98333","49.4167"
"478","02","CHATILLON-SUR-OISE","chatillon sur oise","Châtillon-sur-Oise","02240","02170","3","3.4","49.7833"
"479","02","SOISSONS","soissons","Soissons","02200","02722","4","3.33333","49.3667"
"480","02","BRAY-SAINT-CHRISTOPHE","bray saint christophe","Bray-Saint-Christophe","02480","02117","3","3.15","49.7667"
"481","02","LE HERIE-LA-VIEVILLE","le herie la vieville","Le Hérie-la-Viéville","02120","02379","5","3.63333","49.8167"
"482","02","AUBENTON","aubenton","Aubenton","02500","02031","5","4.2","49.8333"
"483","02","BRAYE","braye","Braye","02880","02118","4","3.36667","49.4333"
"484","02","BRISSAY-CHOIGNY","brissay choigny","Brissay-Choigny","02240","02123","3","3.36667","49.7167"
"485","02","REMAUCOURT","remaucourt","Remaucourt","02100","02637","3","3.33333","49.9"
"486","02","SERAUCOURT-LE-GRAND","seraucourt le grand","Seraucourt-le-Grand","02790","02710","3","3.21667","49.7833"
"487","02","BERRY-AU-BAC","berry au bac","Berry-au-Bac","02190","02073","2","3.9","49.4"
"488","02","VIVAISE","vivaise","Vivaise","02870","02821","2","3.56667","49.6167"
"489","02","PROVISEUX-ET-PLESNOY","proviseux et plesnoy","Proviseux-et-Plesnoy","02190","02627","2","4","49.4667"
"490","02","CAUMONT","caumont","Caumont","02300","02145","2","3.18333","49.6167"
